"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PTPRCAP",0.0790920033897642,1.58236682166852,0.822976972472739,0.410757487831065,0.427020231800381,-7.67218827179505
"ARSK",-0.0328302200618831,2.48305442862181,-0.822289138372218,0.411148532916634,0.427398271654275,-7.84643983084905
"RHOT1",-0.0239053368679221,5.21779493922395,-0.821846741137336,0.411400160032747,0.427631342621177,-8.27508131256563
"CASKIN1",0.0916711736468095,-0.518559200297573,0.821296097301836,0.411713483627568,0.427928508872396,-7.33842693642987
"FAM227A",0.0673931166503836,0.765878746943676,0.820732183240276,0.412034505107715,0.428233636047513,-7.5167432336799
"COX11",0.0272694640814635,5.26838560121712,0.817630110715314,0.413803091031556,0.43004309773582,-8.28100644477696
"UBE2M",0.0244547159549393,5.73728469400257,0.81751877326355,0.413866651461797,0.430080495892441,-8.29363946008739
"ST6GALNAC1",0.148356387723726,3.0606668283601,0.815574181066227,0.414977715219358,0.431206357380169,-7.99443066712039
"TST",0.0706180030141086,4.94872561084584,0.813349350110081,0.416251060232134,0.432500685260182,-8.26680091764119
"CYB561D2",0.0446818632509438,3.11496340310393,0.811274336196903,0.41744073940298,0.433707914499619,-8.00150938377069
"ATP6V1B1",-0.101828087735275,0.104408461765727,-0.810814345891624,0.41770473977318,0.433953295560001,-7.41466741283901
"HERPUD2",-0.0193678003421738,4.97828041822111,-0.808439878315293,0.419069074805416,0.435339697686576,-8.27174051139797
"ATOX1",-0.0264039349410909,4.60802945598991,-0.808394708388309,0.419095054226065,0.435339697686576,-8.23995467938968
"ZNF675",-0.0711247115662919,2.2291987871605,-0.807825776241038,0.419422356010369,0.435650671729736,-7.7963489093032
"ALOX5AP",0.0651110856992601,2.87519234750034,0.8037287804835,0.421783765164655,0.438074274840056,-7.96479997649562
"ANAPC10",0.0219611601703642,2.75151915091963,0.800868633385891,0.42343690407492,0.439761978482922,-7.93018638103002
"LRRN1",-0.114372271935375,0.54470474558495,-0.800087092297417,0.42388928766144,0.440202491487814,-7.48097868856634
"ZNF391",-0.056260139444432,1.84416862425877,-0.7962246808773,0.426129142439749,0.44249908353081,-7.72385776840968
"CARD6",0.0646877936266779,3.96914634738075,0.795373565740247,0.426623641902942,0.442983086529537,-8.1702484147735
"PWWP2A",-0.0207735800392665,4.13707123650199,-0.794633344541833,0.427053984171841,0.443400412137412,-8.19191645625201
"KDM7A",0.0386597275245615,5.61398478212517,0.793998669567272,0.427423166765938,0.443754185718454,-8.31056416149867
"TRIM26",-0.0292941226463155,5.89012765965008,-0.793207913354632,0.427883400360312,0.444202435797377,-8.31523887927984
"OTOP2",-0.186232215004399,-2.8342140964099,-0.790903807753983,0.429226075982615,0.44556666270222,-7.09599282159154
"RAB7B",-0.117345103141816,3.034137397682,-0.790622055961763,0.429390429889546,0.445686898131487,-7.98364276598516
"CYP27C1",-0.121036521098033,0.5066020169801,-0.790607276357952,0.429399052267863,0.445686898131487,-7.4862922370608
"LSM3",0.0227296490368456,5.02441734247056,0.790145365891614,0.429668580303432,0.445936974114495,-8.29010357562895
"NUDT4",-0.0642540533916076,6.69643623884476,-0.788690635357538,0.430518068958898,0.446788896237403,-8.3121767910079
"SLC26A2",0.0643847803118085,4.68372670354293,0.786802144779097,0.431622306708762,0.447905064386997,-8.26616659556988
"SDHA",-0.033931981345761,6.90556158996225,-0.781432603845301,0.434770953872102,0.451142476717662,-8.31295940035757
"HNRNPD",0.0225024076413618,7.5494822437831,0.779655437752034,0.435815986119466,0.452196775911742,-8.29584496173518
"RPS27",0.0260859541000809,9.12779212018929,0.779403913351693,0.435964007893448,0.452320270811821,-8.24435698873762
"PNPLA8",0.0270510682282081,5.2745817032162,0.77918370248155,0.43609362553444,0.452424655943905,-8.31197353601699
"CNTF",-0.0509456018178477,-0.518175554847389,-0.778121459205505,0.436719181795798,0.453043503722584,-7.36397457937495
"ANXA2R",-0.0476628983319173,0.90217206829996,-0.773310094555995,0.439559076397435,0.455959225496861,-7.57054551908419
"CMC2",0.0228333357474959,4.1304232399996,0.772671486091034,0.439936810008907,0.456320703977451,-8.21015759124038
"COL4A2",-0.101677083487289,8.83802112487463,-0.772000142895578,0.440334107153353,0.456702425141032,-8.26233543405374
"DNAJB9",-0.0304051884732148,4.46714115149298,-0.771427662366012,0.440673060708627,0.457023587198115,-8.2532581227795
"SNX16",0.0365330741503413,3.77991208614206,0.77067816293714,0.441117049822772,0.457453632053575,-8.1566256587137
